[2025-04-01 02:44:08,595]: repeat 1/3
[2025-04-01 02:44:08,595]: Manual random seed:0
[2025-04-01 02:44:08,596]: auto fixed data split seed to 0, model init seed to 0
[2025-04-01 02:44:08,602]: [Dataset-Wisconsin] train_num:120, val_num:80, test_num:51, class_num:5
[2025-04-01 02:44:29,614]: Epoch: 100, Loss:0.3910 Train: 0.9000, Val:0.3750, Test: 0.4314, Time(s/epoch):0.0063
[2025-04-01 02:44:29,621]: Epoch: 101, Loss:0.4092 Train: 0.8917, Val:0.3875, Test: 0.4902, Time(s/epoch):0.0067
[2025-04-01 02:44:29,630]: Epoch: 102, Loss:0.3458 Train: 0.8583, Val:0.3875, Test: 0.4510, Time(s/epoch):0.0090
[2025-04-01 02:44:29,639]: Epoch: 103, Loss:0.4180 Train: 0.8833, Val:0.4000, Test: 0.4706, Time(s/epoch):0.0087
[2025-04-01 02:44:29,646]: Epoch: 104, Loss:0.3787 Train: 0.9250, Val:0.3875, Test: 0.4706, Time(s/epoch):0.0062
[2025-04-01 02:44:29,654]: Epoch: 105, Loss:0.3411 Train: 0.9083, Val:0.3750, Test: 0.3922, Time(s/epoch):0.0082
[2025-04-01 02:44:29,661]: Epoch: 106, Loss:0.3421 Train: 0.8917, Val:0.3750, Test: 0.4314, Time(s/epoch):0.0064
[2025-04-01 02:44:29,667]: Epoch: 107, Loss:0.3894 Train: 0.8833, Val:0.3625, Test: 0.4902, Time(s/epoch):0.0066
[2025-04-01 02:44:29,675]: Epoch: 108, Loss:0.3682 Train: 0.8750, Val:0.3625, Test: 0.4902, Time(s/epoch):0.0074
[2025-04-01 02:44:29,683]: Epoch: 109, Loss:0.3547 Train: 0.8917, Val:0.3625, Test: 0.4510, Time(s/epoch):0.0077
[2025-04-01 02:44:29,690]: Epoch: 110, Loss:0.3399 Train: 0.9083, Val:0.3875, Test: 0.4510, Time(s/epoch):0.0073
[2025-04-01 02:44:29,698]: Epoch: 111, Loss:0.3903 Train: 0.9000, Val:0.3875, Test: 0.4314, Time(s/epoch):0.0072
[2025-04-01 02:44:29,705]: Epoch: 112, Loss:0.3600 Train: 0.9167, Val:0.4000, Test: 0.4706, Time(s/epoch):0.0074
[2025-04-01 02:44:29,711]: Epoch: 113, Loss:0.2960 Train: 0.9000, Val:0.3500, Test: 0.4706, Time(s/epoch):0.0059
[2025-04-01 02:44:29,719]: Epoch: 114, Loss:0.3027 Train: 0.9000, Val:0.3500, Test: 0.4706, Time(s/epoch):0.0075
[2025-04-01 02:44:29,726]: Epoch: 115, Loss:0.3762 Train: 0.9083, Val:0.3750, Test: 0.4706, Time(s/epoch):0.0074
[2025-04-01 02:44:29,733]: Epoch: 116, Loss:0.3213 Train: 0.9333, Val:0.4000, Test: 0.4706, Time(s/epoch):0.0062
[2025-04-01 02:44:29,739]: Epoch: 117, Loss:0.2919 Train: 0.9083, Val:0.3625, Test: 0.4510, Time(s/epoch):0.0064
[2025-04-01 02:44:29,747]: Epoch: 118, Loss:0.3482 Train: 0.8583, Val:0.3750, Test: 0.3922, Time(s/epoch):0.0074
[2025-04-01 02:44:29,753]: Epoch: 119, Loss:0.4138 Train: 0.8833, Val:0.3875, Test: 0.4314, Time(s/epoch):0.0061
[2025-04-01 02:44:29,761]: Epoch: 120, Loss:0.4511 Train: 0.9167, Val:0.4125, Test: 0.4510, Time(s/epoch):0.0074
[2025-04-01 02:44:29,768]: Epoch: 121, Loss:0.3303 Train: 0.8833, Val:0.4500, Test: 0.4314, Time(s/epoch):0.0073
[2025-04-01 02:44:29,775]: Epoch: 122, Loss:0.3668 Train: 0.8750, Val:0.4375, Test: 0.4314, Time(s/epoch):0.0065
[2025-04-01 02:44:29,782]: Epoch: 123, Loss:0.3801 Train: 0.8833, Val:0.4125, Test: 0.4706, Time(s/epoch):0.0074
[2025-04-01 02:44:29,791]: Epoch: 124, Loss:0.3833 Train: 0.9167, Val:0.3750, Test: 0.4314, Time(s/epoch):0.0083
[2025-04-01 02:44:29,798]: Epoch: 125, Loss:0.3866 Train: 0.9333, Val:0.3750, Test: 0.4314, Time(s/epoch):0.0072
[2025-04-01 02:44:29,806]: Epoch: 126, Loss:0.3794 Train: 0.9167, Val:0.3500, Test: 0.4314, Time(s/epoch):0.0078
[2025-04-01 02:44:29,815]: Epoch: 127, Loss:0.4110 Train: 0.9250, Val:0.3375, Test: 0.4314, Time(s/epoch):0.0081
[2025-04-01 02:44:29,822]: Epoch: 128, Loss:0.3577 Train: 0.9167, Val:0.3500, Test: 0.4118, Time(s/epoch):0.0076
[2025-04-01 02:44:29,830]: Epoch: 129, Loss:0.3916 Train: 0.9250, Val:0.3375, Test: 0.3922, Time(s/epoch):0.0078
[2025-04-01 02:44:29,838]: Epoch: 130, Loss:0.3790 Train: 0.9167, Val:0.3750, Test: 0.4314, Time(s/epoch):0.0075
[2025-04-01 02:44:29,846]: Epoch: 131, Loss:0.3497 Train: 0.8667, Val:0.3875, Test: 0.4706, Time(s/epoch):0.0077
[2025-04-01 02:44:29,854]: Epoch: 132, Loss:0.4012 Train: 0.8833, Val:0.3875, Test: 0.4706, Time(s/epoch):0.0080
[2025-04-01 02:44:29,861]: Epoch: 133, Loss:0.2926 Train: 0.9083, Val:0.4125, Test: 0.4706, Time(s/epoch):0.0070
[2025-04-01 02:44:29,870]: Epoch: 134, Loss:0.3316 Train: 0.9083, Val:0.4000, Test: 0.4706, Time(s/epoch):0.0083
[2025-04-01 02:44:29,878]: Epoch: 135, Loss:0.3304 Train: 0.8833, Val:0.3625, Test: 0.4510, Time(s/epoch):0.0077
[2025-04-01 02:44:29,884]: Epoch: 136, Loss:0.4386 Train: 0.9083, Val:0.3875, Test: 0.4510, Time(s/epoch):0.0062
[2025-04-01 02:44:29,892]: Epoch: 137, Loss:0.3175 Train: 0.9167, Val:0.3750, Test: 0.4314, Time(s/epoch):0.0075
[2025-04-01 02:44:29,899]: Epoch: 138, Loss:0.3449 Train: 0.9167, Val:0.3875, Test: 0.4510, Time(s/epoch):0.0076
[2025-04-01 02:44:29,907]: Epoch: 139, Loss:0.3182 Train: 0.8917, Val:0.4000, Test: 0.4510, Time(s/epoch):0.0075
[2025-04-01 02:44:29,915]: Epoch: 140, Loss:0.3215 Train: 0.9167, Val:0.4125, Test: 0.4706, Time(s/epoch):0.0079
[2025-04-01 02:44:29,923]: Epoch: 141, Loss:0.3428 Train: 0.9167, Val:0.4250, Test: 0.4706, Time(s/epoch):0.0077
[2025-04-01 02:44:29,932]: Epoch: 142, Loss:0.3354 Train: 0.9167, Val:0.4125, Test: 0.4706, Time(s/epoch):0.0085
[2025-04-01 02:44:29,940]: Epoch: 143, Loss:0.3523 Train: 0.8917, Val:0.3750, Test: 0.4706, Time(s/epoch):0.0077
[2025-04-01 02:44:29,949]: Epoch: 144, Loss:0.3295 Train: 0.9000, Val:0.3875, Test: 0.4706, Time(s/epoch):0.0087
[2025-04-01 02:44:29,957]: Epoch: 145, Loss:0.3234 Train: 0.9167, Val:0.3875, Test: 0.4706, Time(s/epoch):0.0084
[2025-04-01 02:44:29,964]: Epoch: 146, Loss:0.3644 Train: 0.9167, Val:0.3875, Test: 0.4706, Time(s/epoch):0.0064
[2025-04-01 02:44:29,980]: Epoch: 147, Loss:0.3209 Train: 0.8500, Val:0.4125, Test: 0.4510, Time(s/epoch):0.0164
[2025-04-01 02:44:29,988]: Epoch: 148, Loss:0.4468 Train: 0.8750, Val:0.3500, Test: 0.4510, Time(s/epoch):0.0073
[2025-04-01 02:44:29,995]: Epoch: 149, Loss:0.3876 Train: 0.9250, Val:0.3500, Test: 0.4314, Time(s/epoch):0.0071
[2025-04-01 02:44:30,002]: Epoch: 150, Loss:0.3415 Train: 0.8917, Val:0.3000, Test: 0.4118, Time(s/epoch):0.0067
[2025-04-01 02:44:30,009]: Epoch: 151, Loss:0.4874 Train: 0.8917, Val:0.3375, Test: 0.4118, Time(s/epoch):0.0075
[2025-04-01 02:44:30,016]: Epoch: 152, Loss:0.3463 Train: 0.9000, Val:0.3750, Test: 0.4510, Time(s/epoch):0.0064
[2025-04-01 02:44:30,023]: Epoch: 153, Loss:0.3327 Train: 0.8833, Val:0.3875, Test: 0.4314, Time(s/epoch):0.0071
[2025-04-01 02:44:30,030]: Epoch: 154, Loss:0.3818 Train: 0.8750, Val:0.4125, Test: 0.4314, Time(s/epoch):0.0068
[2025-04-01 02:44:30,038]: Epoch: 155, Loss:0.3144 Train: 0.8833, Val:0.3750, Test: 0.4510, Time(s/epoch):0.0073
[2025-04-01 02:44:30,046]: Epoch: 156, Loss:0.3101 Train: 0.9250, Val:0.3875, Test: 0.4314, Time(s/epoch):0.0077
[2025-04-01 02:44:30,054]: Epoch: 157, Loss:0.3478 Train: 0.9333, Val:0.3625, Test: 0.4118, Time(s/epoch):0.0078
[2025-04-01 02:44:30,062]: Epoch: 158, Loss:0.3127 Train: 0.9333, Val:0.3375, Test: 0.3922, Time(s/epoch):0.0079
[2025-04-01 02:44:30,070]: Epoch: 159, Loss:0.3425 Train: 0.9417, Val:0.3625, Test: 0.4118, Time(s/epoch):0.0078
[2025-04-01 02:44:30,076]: Epoch: 160, Loss:0.4263 Train: 0.9417, Val:0.3875, Test: 0.4706, Time(s/epoch):0.0066
[2025-04-01 02:44:30,084]: Epoch: 161, Loss:0.3615 Train: 0.9250, Val:0.4000, Test: 0.4706, Time(s/epoch):0.0071
[2025-04-01 02:44:30,090]: Epoch: 162, Loss:0.2992 Train: 0.9000, Val:0.4000, Test: 0.4510, Time(s/epoch):0.0066
[2025-04-01 02:44:30,099]: Epoch: 163, Loss:0.3262 Train: 0.9250, Val:0.4250, Test: 0.4510, Time(s/epoch):0.0080
[2025-04-01 02:44:30,105]: Epoch: 164, Loss:0.3448 Train: 0.9167, Val:0.3750, Test: 0.4510, Time(s/epoch):0.0063
[2025-04-01 02:44:30,112]: Epoch: 165, Loss:0.4280 Train: 0.9083, Val:0.3750, Test: 0.4314, Time(s/epoch):0.0071
[2025-04-01 02:44:30,120]: Epoch: 166, Loss:0.3406 Train: 0.8917, Val:0.3250, Test: 0.4118, Time(s/epoch):0.0069
[2025-04-01 02:44:30,126]: Epoch: 167, Loss:0.3675 Train: 0.9167, Val:0.3875, Test: 0.3922, Time(s/epoch):0.0065
[2025-04-01 02:44:30,135]: Epoch: 168, Loss:0.3042 Train: 0.9250, Val:0.4000, Test: 0.4314, Time(s/epoch):0.0085
[2025-04-01 02:44:30,142]: Epoch: 169, Loss:0.2548 Train: 0.8917, Val:0.3875, Test: 0.4510, Time(s/epoch):0.0068
[2025-04-01 02:44:30,149]: Epoch: 170, Loss:0.3150 Train: 0.9000, Val:0.3875, Test: 0.4510, Time(s/epoch):0.0071
[2025-04-01 02:44:30,157]: Epoch: 171, Loss:0.3510 Train: 0.9250, Val:0.3625, Test: 0.3922, Time(s/epoch):0.0079
[2025-04-01 02:44:30,164]: Epoch: 172, Loss:0.3086 Train: 0.8833, Val:0.3000, Test: 0.3725, Time(s/epoch):0.0064
[2025-04-01 02:44:30,171]: Epoch: 173, Loss:0.3612 Train: 0.9000, Val:0.3000, Test: 0.4314, Time(s/epoch):0.0066
[2025-04-01 02:44:30,178]: Epoch: 174, Loss:0.3227 Train: 0.9333, Val:0.3500, Test: 0.4314, Time(s/epoch):0.0067
[2025-04-01 02:44:30,184]: Epoch: 175, Loss:0.3720 Train: 0.9000, Val:0.4125, Test: 0.4706, Time(s/epoch):0.0067
[2025-04-01 02:44:30,193]: Epoch: 176, Loss:0.3117 Train: 0.8917, Val:0.3875, Test: 0.4314, Time(s/epoch):0.0084
[2025-04-01 02:44:30,200]: Epoch: 177, Loss:0.3545 Train: 0.9000, Val:0.3750, Test: 0.4314, Time(s/epoch):0.0066
[2025-04-01 02:44:30,208]: Epoch: 178, Loss:0.3547 Train: 0.9000, Val:0.4000, Test: 0.4510, Time(s/epoch):0.0079
[2025-04-01 02:44:30,216]: Epoch: 179, Loss:0.4048 Train: 0.9250, Val:0.3875, Test: 0.4902, Time(s/epoch):0.0077
[2025-04-01 02:44:30,224]: Epoch: 180, Loss:0.3020 Train: 0.9167, Val:0.3875, Test: 0.4706, Time(s/epoch):0.0084
[2025-04-01 02:44:30,231]: Epoch: 181, Loss:0.3942 Train: 0.9000, Val:0.3500, Test: 0.4510, Time(s/epoch):0.0064
[2025-04-01 02:44:30,238]: Epoch: 182, Loss:0.3549 Train: 0.9000, Val:0.3750, Test: 0.4118, Time(s/epoch):0.0073
[2025-04-01 02:44:30,246]: Epoch: 183, Loss:0.3870 Train: 0.9333, Val:0.3625, Test: 0.3922, Time(s/epoch):0.0079
[2025-04-01 02:44:30,256]: Epoch: 184, Loss:0.3320 Train: 0.9333, Val:0.3750, Test: 0.4314, Time(s/epoch):0.0089
[2025-04-01 02:44:30,262]: Epoch: 185, Loss:0.3277 Train: 0.9167, Val:0.3875, Test: 0.4902, Time(s/epoch):0.0066
[2025-04-01 02:44:30,271]: Epoch: 186, Loss:0.2913 Train: 0.8917, Val:0.3875, Test: 0.4902, Time(s/epoch):0.0088
[2025-04-01 02:44:30,279]: Epoch: 187, Loss:0.3403 Train: 0.9167, Val:0.3875, Test: 0.4314, Time(s/epoch):0.0080
[2025-04-01 02:44:30,288]: Epoch: 188, Loss:0.2749 Train: 0.9333, Val:0.3875, Test: 0.4510, Time(s/epoch):0.0085
[2025-04-01 02:44:30,297]: Epoch: 189, Loss:0.3084 Train: 0.9250, Val:0.3625, Test: 0.4118, Time(s/epoch):0.0087
[2025-04-01 02:44:30,306]: Epoch: 190, Loss:0.3286 Train: 0.9167, Val:0.3500, Test: 0.4314, Time(s/epoch):0.0087
[2025-04-01 02:44:30,314]: Epoch: 191, Loss:0.3472 Train: 0.9250, Val:0.3500, Test: 0.4314, Time(s/epoch):0.0081
[2025-04-01 02:44:30,320]: Epoch: 192, Loss:0.3200 Train: 0.9083, Val:0.4000, Test: 0.4510, Time(s/epoch):0.0060
[2025-04-01 02:44:30,328]: Epoch: 193, Loss:0.3163 Train: 0.9167, Val:0.3750, Test: 0.4314, Time(s/epoch):0.0079
[2025-04-01 02:44:30,336]: Epoch: 194, Loss:0.3126 Train: 0.9583, Val:0.3750, Test: 0.4510, Time(s/epoch):0.0075
[2025-04-01 02:44:30,344]: Epoch: 195, Loss:0.3712 Train: 0.9250, Val:0.3625, Test: 0.4510, Time(s/epoch):0.0075
[2025-04-01 02:44:30,351]: Epoch: 196, Loss:0.3248 Train: 0.9083, Val:0.3750, Test: 0.4510, Time(s/epoch):0.0073
[2025-04-01 02:44:30,359]: Epoch: 197, Loss:0.3504 Train: 0.8917, Val:0.4125, Test: 0.4510, Time(s/epoch):0.0077
[2025-04-01 02:44:30,367]: Epoch: 198, Loss:0.2810 Train: 0.8750, Val:0.4250, Test: 0.4314, Time(s/epoch):0.0079
[2025-04-01 02:44:30,376]: Epoch: 199, Loss:0.3169 Train: 0.8833, Val:0.4250, Test: 0.4314, Time(s/epoch):0.0084
[2025-04-01 02:44:30,384]: Epoch: 200, Loss:0.3877 Train: 0.9000, Val:0.4125, Test: 0.4510, Time(s/epoch):0.0084
[2025-04-01 02:44:30,385]: [Run-2 score] {'train': 0.475, 'val': 0.5125, 'test': 0.39215686274509803}
[2025-04-01 02:44:30,385]: repeat 3/3
[2025-04-01 02:44:30,385]: Manual random seed:0
[2025-04-01 02:44:30,385]: auto fixed data split seed to 0, model init seed to 2
[2025-04-01 02:44:30,388]: [Dataset-Wisconsin] train_num:120, val_num:80, test_num:51, class_num:5
[2025-04-01 02:44:30,399]: Epoch: 001, Loss:1.7091 Train: 0.5250, Val:0.5000, Test: 0.3922, Time(s/epoch):0.0083
[2025-04-01 02:44:30,407]: Epoch: 002, Loss:1.2973 Train: 0.6583, Val:0.4750, Test: 0.4706, Time(s/epoch):0.0076
[2025-04-01 02:44:30,415]: Epoch: 003, Loss:1.1217 Train: 0.6500, Val:0.3625, Test: 0.4706, Time(s/epoch):0.0074
[2025-04-01 02:44:30,422]: Epoch: 004, Loss:1.0587 Train: 0.5750, Val:0.2750, Test: 0.4118, Time(s/epoch):0.0070
[2025-04-01 02:44:30,430]: Epoch: 005, Loss:1.1507 Train: 0.7500, Val:0.4625, Test: 0.4706, Time(s/epoch):0.0078
[2025-04-01 02:44:30,437]: Epoch: 006, Loss:0.7918 Train: 0.7167, Val:0.4875, Test: 0.3725, Time(s/epoch):0.0072
[2025-04-01 02:44:30,444]: Epoch: 007, Loss:0.8493 Train: 0.7000, Val:0.4875, Test: 0.3725, Time(s/epoch):0.0069
[2025-04-01 02:44:30,452]: Epoch: 008, Loss:0.8781 Train: 0.7417, Val:0.4875, Test: 0.4314, Time(s/epoch):0.0078
[2025-04-01 02:44:30,466]: Epoch: 009, Loss:0.7850 Train: 0.7417, Val:0.4625, Test: 0.4510, Time(s/epoch):0.0138
[2025-04-01 02:44:30,476]: Epoch: 010, Loss:0.7535 Train: 0.7583, Val:0.3375, Test: 0.4314, Time(s/epoch):0.0100
[2025-04-01 02:44:30,486]: Epoch: 011, Loss:0.7775 Train: 0.7250, Val:0.3250, Test: 0.4118, Time(s/epoch):0.0095
[2025-04-01 02:44:30,493]: Epoch: 012, Loss:0.8469 Train: 0.7833, Val:0.3875, Test: 0.4510, Time(s/epoch):0.0072
[2025-04-01 02:44:30,500]: Epoch: 013, Loss:0.8964 Train: 0.7917, Val:0.4000, Test: 0.4118, Time(s/epoch):0.0059
[2025-04-01 02:44:30,507]: Epoch: 014, Loss:0.6928 Train: 0.8000, Val:0.4000, Test: 0.4314, Time(s/epoch):0.0074
[2025-04-01 02:44:30,514]: Epoch: 015, Loss:0.6682 Train: 0.7833, Val:0.4125, Test: 0.4510, Time(s/epoch):0.0067
[2025-04-01 02:44:30,521]: Epoch: 016, Loss:0.6669 Train: 0.7667, Val:0.4375, Test: 0.4706, Time(s/epoch):0.0067
[2025-04-01 02:44:30,529]: Epoch: 017, Loss:0.6963 Train: 0.7833, Val:0.4250, Test: 0.4902, Time(s/epoch):0.0078
[2025-04-01 02:44:30,537]: Epoch: 018, Loss:0.7249 Train: 0.7917, Val:0.4125, Test: 0.4510, Time(s/epoch):0.0077
[2025-04-01 02:44:30,543]: Epoch: 019, Loss:0.5734 Train: 0.8167, Val:0.4125, Test: 0.4314, Time(s/epoch):0.0057
[2025-04-01 02:44:30,549]: Epoch: 020, Loss:0.5849 Train: 0.8333, Val:0.3750, Test: 0.4118, Time(s/epoch):0.0062
[2025-04-01 02:44:30,556]: Epoch: 021, Loss:0.6106 Train: 0.8333, Val:0.3500, Test: 0.4118, Time(s/epoch):0.0067
[2025-04-01 02:44:30,564]: Epoch: 022, Loss:0.5892 Train: 0.8333, Val:0.3500, Test: 0.4314, Time(s/epoch):0.0076
[2025-04-01 02:44:30,571]: Epoch: 023, Loss:0.5633 Train: 0.8083, Val:0.3750, Test: 0.4314, Time(s/epoch):0.0068
[2025-04-01 02:44:30,577]: Epoch: 024, Loss:0.5211 Train: 0.8417, Val:0.3750, Test: 0.4314, Time(s/epoch):0.0068
[2025-04-01 02:44:30,585]: Epoch: 025, Loss:0.5502 Train: 0.8333, Val:0.3875, Test: 0.4510, Time(s/epoch):0.0070
[2025-04-01 02:44:30,592]: Epoch: 026, Loss:0.4842 Train: 0.8167, Val:0.4250, Test: 0.4510, Time(s/epoch):0.0074
[2025-04-01 02:44:30,600]: Epoch: 027, Loss:0.5442 Train: 0.8167, Val:0.4250, Test: 0.4510, Time(s/epoch):0.0071
[2025-04-01 02:44:30,606]: Epoch: 028, Loss:0.5339 Train: 0.8167, Val:0.4375, Test: 0.4510, Time(s/epoch):0.0065
[2025-04-01 02:44:30,614]: Epoch: 029, Loss:0.4653 Train: 0.8250, Val:0.4375, Test: 0.4510, Time(s/epoch):0.0078
[2025-04-01 02:44:30,622]: Epoch: 030, Loss:0.4864 Train: 0.8333, Val:0.4125, Test: 0.4510, Time(s/epoch):0.0078
[2025-04-01 02:44:30,630]: Epoch: 031, Loss:0.4673 Train: 0.8500, Val:0.4250, Test: 0.4706, Time(s/epoch):0.0080
[2025-04-01 02:44:30,637]: Epoch: 032, Loss:0.4456 Train: 0.8250, Val:0.4000, Test: 0.4510, Time(s/epoch):0.0068
[2025-04-01 02:44:30,644]: Epoch: 033, Loss:0.4707 Train: 0.8500, Val:0.4000, Test: 0.4510, Time(s/epoch):0.0065
[2025-04-01 02:44:30,650]: Epoch: 034, Loss:0.5537 Train: 0.8500, Val:0.3625, Test: 0.5098, Time(s/epoch):0.0063
[2025-04-01 02:44:30,658]: Epoch: 035, Loss:0.5099 Train: 0.8667, Val:0.3750, Test: 0.4902, Time(s/epoch):0.0071
[2025-04-01 02:44:30,665]: Epoch: 036, Loss:0.4413 Train: 0.8667, Val:0.3875, Test: 0.5098, Time(s/epoch):0.0072
[2025-04-01 02:44:30,672]: Epoch: 037, Loss:0.4330 Train: 0.8667, Val:0.3875, Test: 0.5098, Time(s/epoch):0.0071
[2025-04-01 02:44:30,681]: Epoch: 038, Loss:0.4661 Train: 0.8750, Val:0.3750, Test: 0.5098, Time(s/epoch):0.0079
[2025-04-01 02:44:30,688]: Epoch: 039, Loss:0.4610 Train: 0.8750, Val:0.3875, Test: 0.4902, Time(s/epoch):0.0069
[2025-04-01 02:44:30,696]: Epoch: 040, Loss:0.4483 Train: 0.8417, Val:0.4000, Test: 0.4902, Time(s/epoch):0.0080
[2025-04-01 02:44:30,703]: Epoch: 041, Loss:0.4968 Train: 0.8583, Val:0.3875, Test: 0.5294, Time(s/epoch):0.0073
[2025-04-01 02:44:30,710]: Epoch: 042, Loss:0.4007 Train: 0.8500, Val:0.4125, Test: 0.5098, Time(s/epoch):0.0068
[2025-04-01 02:44:30,718]: Epoch: 043, Loss:0.4160 Train: 0.8583, Val:0.4000, Test: 0.4706, Time(s/epoch):0.0077
[2025-04-01 02:44:30,726]: Epoch: 044, Loss:0.4236 Train: 0.8583, Val:0.4000, Test: 0.4706, Time(s/epoch):0.0076
[2025-04-01 02:44:30,734]: Epoch: 045, Loss:0.4168 Train: 0.8750, Val:0.3875, Test: 0.4510, Time(s/epoch):0.0077
[2025-04-01 02:44:30,741]: Epoch: 046, Loss:0.4304 Train: 0.8833, Val:0.4000, Test: 0.4706, Time(s/epoch):0.0074
[2025-04-01 02:44:30,748]: Epoch: 047, Loss:0.3931 Train: 0.8917, Val:0.3875, Test: 0.4510, Time(s/epoch):0.0065
[2025-04-01 02:44:30,755]: Epoch: 048, Loss:0.4523 Train: 0.8750, Val:0.3500, Test: 0.5294, Time(s/epoch):0.0071
[2025-04-01 02:44:30,763]: Epoch: 049, Loss:0.4369 Train: 0.8833, Val:0.3500, Test: 0.5098, Time(s/epoch):0.0080
[2025-04-01 02:44:30,771]: Epoch: 050, Loss:0.4457 Train: 0.8833, Val:0.3750, Test: 0.4706, Time(s/epoch):0.0072
[2025-04-01 02:44:30,779]: Epoch: 051, Loss:0.4324 Train: 0.8583, Val:0.4000, Test: 0.4706, Time(s/epoch):0.0076
[2025-04-01 02:44:30,787]: Epoch: 052, Loss:0.3990 Train: 0.8750, Val:0.3750, Test: 0.4706, Time(s/epoch):0.0078
[2025-04-01 02:44:30,793]: Epoch: 053, Loss:0.4515 Train: 0.8750, Val:0.3500, Test: 0.5098, Time(s/epoch):0.0061
[2025-04-01 02:44:30,799]: Epoch: 054, Loss:0.3734 Train: 0.8833, Val:0.3625, Test: 0.4510, Time(s/epoch):0.0063
[2025-04-01 02:44:30,807]: Epoch: 055, Loss:0.4303 Train: 0.8917, Val:0.3500, Test: 0.4510, Time(s/epoch):0.0075
[2025-04-01 02:44:30,814]: Epoch: 056, Loss:0.4044 Train: 0.8917, Val:0.3750, Test: 0.4902, Time(s/epoch):0.0064
[2025-04-01 02:44:30,821]: Epoch: 057, Loss:0.4339 Train: 0.8750, Val:0.3750, Test: 0.4706, Time(s/epoch):0.0075
[2025-04-01 02:44:30,828]: Epoch: 058, Loss:0.3702 Train: 0.8750, Val:0.3750, Test: 0.4510, Time(s/epoch):0.0064
[2025-04-01 02:44:30,835]: Epoch: 059, Loss:0.4332 Train: 0.8583, Val:0.4000, Test: 0.4510, Time(s/epoch):0.0070
[2025-04-01 02:44:30,841]: Epoch: 060, Loss:0.4110 Train: 0.8667, Val:0.4000, Test: 0.4706, Time(s/epoch):0.0061
[2025-04-01 02:44:30,849]: Epoch: 061, Loss:0.3854 Train: 0.8750, Val:0.3875, Test: 0.4902, Time(s/epoch):0.0079
[2025-04-01 02:44:30,856]: Epoch: 062, Loss:0.3689 Train: 0.8833, Val:0.3625, Test: 0.4902, Time(s/epoch):0.0067
[2025-04-01 02:44:30,863]: Epoch: 063, Loss:0.4404 Train: 0.8917, Val:0.3625, Test: 0.4902, Time(s/epoch):0.0064
[2025-04-01 02:44:30,870]: Epoch: 064, Loss:0.4097 Train: 0.9167, Val:0.3625, Test: 0.4902, Time(s/epoch):0.0075
[2025-04-01 02:44:30,879]: Epoch: 065, Loss:0.3927 Train: 0.8750, Val:0.4250, Test: 0.4902, Time(s/epoch):0.0082
[2025-04-01 02:44:30,887]: Epoch: 066, Loss:0.3845 Train: 0.8333, Val:0.4000, Test: 0.4510, Time(s/epoch):0.0081
[2025-04-01 02:44:30,895]: Epoch: 067, Loss:0.4622 Train: 0.8417, Val:0.4125, Test: 0.4706, Time(s/epoch):0.0080
[2025-04-01 02:44:30,904]: Epoch: 068, Loss:0.4757 Train: 0.8750, Val:0.4125, Test: 0.4706, Time(s/epoch):0.0084
[2025-04-01 02:44:30,911]: Epoch: 069, Loss:0.4009 Train: 0.8667, Val:0.3375, Test: 0.4118, Time(s/epoch):0.0070
[2025-04-01 02:44:30,919]: Epoch: 070, Loss:0.4210 Train: 0.8333, Val:0.3500, Test: 0.3922, Time(s/epoch):0.0080
[2025-04-01 02:44:30,927]: Epoch: 071, Loss:0.5224 Train: 0.8917, Val:0.3375, Test: 0.4706, Time(s/epoch):0.0082
[2025-04-01 02:44:30,936]: Epoch: 072, Loss:0.4274 Train: 0.8583, Val:0.3750, Test: 0.4118, Time(s/epoch):0.0085
[2025-04-01 02:44:30,945]: Epoch: 073, Loss:0.3690 Train: 0.8667, Val:0.3875, Test: 0.4314, Time(s/epoch):0.0086
[2025-04-01 02:44:30,953]: Epoch: 074, Loss:0.3831 Train: 0.8667, Val:0.4000, Test: 0.4314, Time(s/epoch):0.0084
[2025-04-01 02:44:30,963]: Epoch: 075, Loss:0.4646 Train: 0.8833, Val:0.4125, Test: 0.4902, Time(s/epoch):0.0091
[2025-04-01 02:44:30,971]: Epoch: 076, Loss:0.3983 Train: 0.9000, Val:0.4000, Test: 0.4706, Time(s/epoch):0.0086
[2025-04-01 02:44:30,981]: Epoch: 077, Loss:0.3752 Train: 0.9083, Val:0.3750, Test: 0.4314, Time(s/epoch):0.0093
[2025-04-01 02:44:30,989]: Epoch: 078, Loss:0.3967 Train: 0.8917, Val:0.3750, Test: 0.4706, Time(s/epoch):0.0083
[2025-04-01 02:44:30,998]: Epoch: 079, Loss:0.4399 Train: 0.8583, Val:0.3750, Test: 0.4706, Time(s/epoch):0.0083
[2025-04-01 02:44:31,006]: Epoch: 080, Loss:0.4220 Train: 0.8667, Val:0.3750, Test: 0.4706, Time(s/epoch):0.0081
[2025-04-01 02:44:31,015]: Epoch: 081, Loss:0.4167 Train: 0.8833, Val:0.3750, Test: 0.4902, Time(s/epoch):0.0086
[2025-04-01 02:44:31,023]: Epoch: 082, Loss:0.3257 Train: 0.9083, Val:0.3500, Test: 0.4510, Time(s/epoch):0.0077
[2025-04-01 02:44:31,031]: Epoch: 083, Loss:0.3463 Train: 0.9000, Val:0.3625, Test: 0.4510, Time(s/epoch):0.0084
